nr,year,school,exper,union,ethn,maried,health,wage,industry,occupation,residence
2341,1982,11,4,yes,other,no,no,1.562516159,Transportation,Clerical_and_kindred,south
2341,1983,11,5,yes,other,no,no,1.844167309,Transportation,Clerical_and_kindred,south
2341,1984,11,6,yes,other,no,no,1.905689936,Transportation,Clerical_and_kindred,south
2341,1985,11,7,yes,other,no,no,2.062377529,Transportation,Clerical_and_kindred,south
2341,1986,11,8,yes,other,no,no,2.166461475,Transportation,Clerical_and_kindred,south
2341,1987,11,9,yes,other,no,no,2.360253931,Transportation,Clerical_and_kindred,south
2351,1980,11,2,no,black,no,no,1.224856015,Construction,Laborers_and_farmers,south
2351,1981,11,3,no,black,no,no,0.934639871,Manufacturing,Operatives_and_kindred,south
2351,1982,11,4,no,black,no,no,1.10512344,Manufacturing,Operatives_and_kindred,south
2351,1983,11,5,no,black,no,no,1.440295412,Construction,Laborers_and_farmers,south
2351,1984,11,6,no,black,no,no,1.208278356,Construction,"Craftsmen, Foremen_and_kindred",south
2351,1985,11,7,no,black,no,no,0.95503156,Construction,Laborers_and_farmers,south
2351,1986,11,8,no,black,no,no,1.554003206,Agricultural,Operatives_and_kindred,south
2351,1987,11,9,no,black,no,no,1.49483453,Construction,"Craftsmen, Foremen_and_kindred",south
2386,1980,10,2,yes,hisp,no,no,1.197268059,Finance,Clerical_and_kindred,NA
2386,1981,10,3,yes,hisp,no,no,0.629585699,Trade,Service_Workers,NA
2386,1982,10,4,no,hisp,no,no,0.583803698,Trade,Clerical_and_kindred,NA
2386,1983,10,5,no,hisp,no,no,0.925409855,Manufacturing,Clerical_and_kindred,NA
2386,1984,10,6,no,hisp,no,no,1.112001526,Finance,Clerical_and_kindred,NA
2386,1985,10,7,no,hisp,no,no,1.07561368,Finance,Clerical_and_kindred,NA
2386,1986,10,8,no,hisp,no,no,1.476225505,Finance,Clerical_and_kindred,NA
2386,1987,10,9,no,hisp,yes,no,1.528573823,Finance,"Managers, Officials_and_Proprietors",NA
2401,1980,12,5,yes,other,yes,no,1.186690065,Construction,Laborers_and_farmers,NA
2401,1981,12,6,yes,other,yes,no,1.306251653,Construction,"Craftsmen, Foremen_and_kindred",NA
2401,1982,12,7,yes,other,yes,no,1.735641495,Trade,Operatives_and_kindred,NA
2401,1983,12,8,no,other,yes,no,1.682248113,Mining,Operatives_and_kindred,NA
2401,1984,12,9,yes,other,yes,no,1.872977659,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2401,1985,12,10,yes,other,yes,no,1.905983075,Manufacturing,Operatives_and_kindred,NA
2401,1986,12,11,yes,other,no,no,2.026607617,Trade,Operatives_and_kindred,NA
2401,1987,12,12,no,other,no,yes,2.006702363,Mining,"Craftsmen, Foremen_and_kindred",NA
2413,1980,12,4,yes,other,no,no,2.185739004,Trade,Clerical_and_kindred,NA
2413,1981,12,5,yes,other,no,no,2.190016575,Trade,"Managers, Officials_and_Proprietors",NA
2413,1982,12,6,yes,other,yes,no,2.189256408,Trade,"Craftsmen, Foremen_and_kindred",NA
2413,1983,12,7,yes,other,yes,no,2.1020635,Trade,Clerical_and_kindred,NA
2413,1984,12,8,yes,other,yes,no,2.143361587,Trade,Clerical_and_kindred,NA
2413,1985,12,9,yes,other,yes,no,2.113796398,Trade,Clerical_and_kindred,NA
2413,1986,12,10,yes,other,yes,no,2.179110349,Trade,Laborers_and_farmers,NA
2413,1987,12,11,yes,other,yes,no,2.28229239,Trade,Clerical_and_kindred,NA
2421,1980,12,3,no,other,no,no,1.378739637,Agricultural,Farm_Laborers_and_Foreman,south
2421,1981,12,4,no,other,no,no,1.049822125,Agricultural,Farm_Laborers_and_Foreman,south
2421,1982,12,5,no,other,no,no,1.312424513,Agricultural,Farm_Laborers_and_Foreman,south
2421,1983,12,6,no,other,yes,no,1.228377787,Agricultural,Farm_Laborers_and_Foreman,south
2421,1984,12,7,no,other,yes,no,1.143549884,Manufacturing,Farm_Laborers_and_Foreman,south
2421,1985,12,8,no,other,yes,no,1.266992766,Agricultural,Farm_Laborers_and_Foreman,south
2421,1986,12,9,no,other,yes,no,1.12623234,Agricultural,Farm_Laborers_and_Foreman,south
2421,1987,12,10,no,other,yes,no,1.067848286,Trade,Farm_Laborers_and_Foreman,south
2445,1980,12,4,yes,other,yes,no,1.462527667,Manufacturing,Laborers_and_farmers,south
2445,1981,12,5,no,other,no,no,1.547506955,Manufacturing,Operatives_and_kindred,nothern_central
2445,1982,12,6,no,other,yes,no,1.335057809,Trade,Clerical_and_kindred,nothern_central
2445,1983,12,7,no,other,yes,no,1.219329432,Trade,"Managers, Officials_and_Proprietors",nothern_central
2445,1984,12,8,no,other,yes,no,1.478321935,Mining,"Managers, Officials_and_Proprietors",nothern_central
2445,1985,12,9,no,other,yes,no,2.02129437,Manufacturing,Operatives_and_kindred,NA
2445,1986,12,10,no,other,yes,no,1.734704118,Construction,Operatives_and_kindred,NA
2445,1987,12,11,no,other,yes,no,1.785409672,Business_and_Repair_Service,Operatives_and_kindred,NA
2451,1980,12,2,no,other,yes,no,1.602150246,Trade,"Managers, Officials_and_Proprietors",south
2451,1981,12,3,no,other,yes,no,1.63475572,Trade,"Managers, Officials_and_Proprietors",south
2451,1982,12,4,no,other,yes,no,1.739293529,Trade,"Managers, Officials_and_Proprietors",nothern_central
2451,1983,12,5,no,other,yes,no,1.781120696,Trade,"Managers, Officials_and_Proprietors",nothern_central
2451,1984,12,6,no,other,yes,no,1.805086605,Trade,"Managers, Officials_and_Proprietors",nothern_central
2451,1985,12,7,no,other,yes,no,2.099656808,Trade,"Managers, Officials_and_Proprietors",nothern_central
2451,1986,12,8,no,other,yes,no,2.066472215,Trade,"Managers, Officials_and_Proprietors",nothern_central
2451,1987,12,9,no,other,yes,no,1.930071796,Trade,"Managers, Officials_and_Proprietors",nothern_central
2494,1980,13,4,no,other,no,no,0.339826064,Trade,Service_Workers,south
2494,1981,13,5,no,other,yes,no,0.712195376,Professional_and_Related Service,Service_Workers,south
2494,1982,13,6,yes,other,yes,no,1.144321205,Public_Administration,"Craftsmen, Foremen_and_kindred",south
2494,1983,13,7,no,other,yes,no,0.980790143,Public_Administration,"Craftsmen, Foremen_and_kindred",south
2494,1984,13,8,yes,other,yes,no,1.588791415,Public_Administration,Service_Workers,south
2494,1985,13,9,yes,other,yes,no,1.821450462,Public_Administration,Service_Workers,south
2494,1986,13,10,yes,other,yes,no,1.964917918,Public_Administration,Service_Workers,nothern_central
2494,1987,13,11,yes,other,yes,no,1.989130852,Public_Administration,Service_Workers,nothern_central
2508,1980,13,3,no,other,no,no,1.918003196,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
2508,1981,13,4,no,other,yes,no,1.847848936,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
2508,1982,13,5,no,other,yes,no,1.973172896,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
2508,1983,13,6,no,other,yes,no,2.101274727,Business_and_Repair_Service,"Professional, Technical_and_kindred",nothern_central
2508,1984,13,7,no,other,yes,no,2.045451878,Manufacturing,"Professional, Technical_and_kindred",nothern_central
2508,1985,13,8,no,other,yes,no,2.110339193,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
2508,1986,13,9,no,other,yes,no,2.087185736,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
2508,1987,13,10,no,other,yes,no,2.076887663,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",nothern_central
2535,1980,12,4,yes,other,yes,no,1.711226272,Trade,Laborers_and_farmers,south
2535,1981,12,5,yes,other,yes,no,1.655593638,Trade,Laborers_and_farmers,south
2535,1982,12,6,no,other,yes,no,1.680933914,Transportation,Laborers_and_farmers,south
2535,1983,12,7,no,other,yes,no,1.562670547,Transportation,Laborers_and_farmers,south
2535,1984,12,8,no,other,yes,no,1.641203421,Manufacturing,Operatives_and_kindred,south
2535,1985,12,9,no,other,yes,no,1.535849556,Agricultural,Operatives_and_kindred,south
2535,1986,12,10,yes,other,yes,no,1.563572657,Agricultural,Farm_Laborers_and_Foreman,south
2535,1987,12,11,no,other,yes,no,1.618998172,Manufacturing,Operatives_and_kindred,south
2540,1980,10,2,no,other,no,no,0.948640533,Agricultural,Farm_Laborers_and_Foreman,south
2540,1981,10,3,no,other,no,no,1.067386188,Agricultural,Farm_Laborers_and_Foreman,south
2540,1982,10,4,yes,other,no,no,1.275468806,Manufacturing,Operatives_and_kindred,south
2540,1983,10,5,no,other,no,no,1.219725864,Agricultural,Farm_Laborers_and_Foreman,south
2540,1984,10,6,no,other,no,no,1.069441911,Manufacturing,"Craftsmen, Foremen_and_kindred",south
2540,1985,10,7,no,other,yes,no,1.244687967,Manufacturing,Operatives_and_kindred,nothern_central
2540,1986,10,8,no,other,yes,no,1.030274177,Manufacturing,Operatives_and_kindred,nothern_central
2540,1987,10,9,no,other,yes,no,1.441609769,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
2685,1980,13,2,no,other,no,no,1.840041654,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
2685,1981,13,3,no,other,no,no,1.798149267,Professional_and_Related Service,"Professional, Technical_and_kindred",south
2685,1982,13,4,no,other,no,no,2.098899185,Professional_and_Related Service,"Professional, Technical_and_kindred",south
2685,1983,13,5,no,other,no,no,2.267007371,Professional_and_Related Service,"Professional, Technical_and_kindred",south
2685,1984,13,6,no,other,no,no,2.369423952,Professional_and_Related Service,"Professional, Technical_and_kindred",south
2685,1985,13,7,no,other,no,no,2.396050821,Finance,"Professional, Technical_and_kindred",south
2685,1986,13,8,no,other,no,no,2.452834716,Professional_and_Related Service,"Professional, Technical_and_kindred",south
2685,1987,13,9,no,other,no,no,2.577756603,Finance,"Professional, Technical_and_kindred",south
2711,1980,12,2,yes,other,yes,no,1.219386539,Trade,Operatives_and_kindred,NA
2711,1981,12,3,no,other,yes,no,1.295188813,Trade,Operatives_and_kindred,NA
2711,1982,12,4,yes,other,no,no,1.039369254,Trade,Operatives_and_kindred,NA
2711,1983,12,5,no,other,no,no,1.115515891,Trade,Operatives_and_kindred,NA
2711,1984,12,6,yes,other,no,no,1.233050759,Trade,Operatives_and_kindred,NA
2711,1985,12,7,no,other,yes,no,1.360496668,Trade,Operatives_and_kindred,NA
2711,1986,12,8,no,other,no,no,1.57074686,Mining,Operatives_and_kindred,NA
2711,1987,12,9,yes,other,no,no,1.589145209,Manufacturing,Operatives_and_kindred,NA
2718,1980,11,3,yes,black,yes,no,2.141146747,Transportation,Operatives_and_kindred,NA
2718,1981,11,4,yes,black,yes,no,2.156156459,Transportation,"Craftsmen, Foremen_and_kindred",NA
2718,1982,11,5,yes,black,no,no,2.262211199,Mining,Operatives_and_kindred,NA
2718,1983,11,6,yes,black,no,no,2.285025877,Transportation,Operatives_and_kindred,NA
2718,1984,11,7,yes,black,no,no,2.436318187,Manufacturing,Operatives_and_kindred,NA
2718,1985,11,8,yes,black,no,no,2.309577223,Mining,Operatives_and_kindred,NA
2718,1986,11,9,yes,black,no,no,2.352030017,Transportation,Operatives_and_kindred,NA
2718,1987,11,10,yes,black,no,no,2.313064048,Mining,Operatives_and_kindred,NA
2721,1980,9,6,no,other,yes,no,1.543309746,Construction,Laborers_and_farmers,south
2721,1981,9,7,no,other,yes,no,1.562185028,Transportation,"Craftsmen, Foremen_and_kindred",NA
2721,1982,9,8,yes,other,yes,no,1.502950759,Construction,"Craftsmen, Foremen_and_kindred",NA
2721,1983,9,9,no,other,yes,no,0.880941974,Construction,"Craftsmen, Foremen_and_kindred",south
2721,1984,9,10,yes,other,yes,no,0.231112721,Agricultural,Laborers_and_farmers,south
2721,1985,9,11,no,other,yes,no,1.200866523,Trade,Operatives_and_kindred,NA
2721,1986,9,12,no,other,yes,no,0.909646189,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
2721,1987,9,13,no,other,yes,no,1.020701173,Construction,Operatives_and_kindred,NA
2733,1980,12,4,no,black,no,no,0.754852386,Trade,Operatives_and_kindred,NA
2733,1981,12,5,no,black,no,no,1.088661958,Trade,Operatives_and_kindred,NA
2733,1982,12,6,yes,black,yes,no,1.017158812,Trade,Operatives_and_kindred,NA
2733,1983,12,7,no,black,yes,no,0.989703294,Trade,Operatives_and_kindred,NA
2733,1984,12,8,yes,black,yes,no,1.010018491,Trade,Operatives_and_kindred,NA
2733,1985,12,9,no,black,yes,no,1.053766401,Manufacturing,Operatives_and_kindred,NA
2733,1986,12,10,no,black,yes,no,0.925013666,Personal_Service,Operatives_and_kindred,NA
2733,1987,12,11,no,black,yes,no,0.902428919,Manufacturing,Operatives_and_kindred,NA
2741,1980,12,5,no,other,yes,no,1.447999567,Trade,Operatives_and_kindred,NA
2741,1981,12,6,no,other,yes,no,1.347073648,Trade,Operatives_and_kindred,NA
2741,1982,12,7,no,other,yes,no,1.285038257,Trade,Operatives_and_kindred,NA
2741,1983,12,8,no,other,yes,no,1.350716639,Trade,Operatives_and_kindred,NA
2741,1984,12,9,yes,other,yes,no,1.435686306,Manufacturing,Operatives_and_kindred,NA
2741,1985,12,10,no,other,yes,no,1.440539376,Trade,Operatives_and_kindred,NA
2741,1986,12,11,no,other,yes,no,1.628111178,Trade,Operatives_and_kindred,NA
2741,1987,12,12,no,other,yes,no,1.678757368,Trade,Operatives_and_kindred,NA
2745,1980,12,3,no,other,no,no,1.788325373,Trade,"Managers, Officials_and_Proprietors",NA
2745,1981,12,4,yes,other,no,no,1.683545885,Trade,Laborers_and_farmers,NA
2745,1982,12,5,no,other,no,no,1.872824922,Trade,Clerical_and_kindred,NA
2745,1983,12,6,no,other,yes,no,1.660871568,Trade,Clerical_and_kindred,NA
2745,1984,12,7,no,other,yes,no,1.618007863,Trade,Clerical_and_kindred,NA
2745,1985,12,8,no,other,yes,no,1.648178741,Trade,Clerical_and_kindred,NA
2745,1986,12,9,no,other,no,no,1.6887358,Trade,Clerical_and_kindred,NA
2745,1987,12,10,no,other,no,no,1.760995466,Trade,Clerical_and_kindred,NA
2751,1980,12,4,yes,black,no,no,1.602150246,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2751,1981,12,5,no,black,yes,no,1.570217199,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2751,1982,12,6,yes,black,yes,no,1.667688687,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2751,1983,12,7,yes,black,yes,no,1.354867253,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2751,1984,12,8,yes,black,yes,no,1.518709642,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2751,1985,12,9,yes,black,yes,no,1.514647348,Manufacturing,Operatives_and_kindred,NA
2751,1986,12,10,no,black,yes,no,1.745894213,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2751,1987,12,11,yes,black,yes,no,1.952050703,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2774,1980,14,3,no,other,yes,no,1.978627818,Construction,"Craftsmen, Foremen_and_kindred",NA
2774,1981,14,4,no,other,yes,no,2.149075233,Construction,"Craftsmen, Foremen_and_kindred",NA
2774,1982,14,5,no,other,yes,no,2.297708116,Construction,"Craftsmen, Foremen_and_kindred",NA
2774,1983,14,6,no,other,yes,no,2.085754762,Construction,"Craftsmen, Foremen_and_kindred",NA
2774,1984,14,7,no,other,yes,no,2.186403339,Manufacturing,Laborers_and_farmers,NA
2774,1985,14,8,no,other,yes,no,2.011084234,Construction,"Craftsmen, Foremen_and_kindred",NA
2774,1986,14,9,no,other,yes,no,2.033576286,Construction,"Craftsmen, Foremen_and_kindred",NA
2774,1987,14,10,no,other,yes,no,1.90759894,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2801,1980,10,2,yes,other,no,no,1.109545169,Trade,Laborers_and_farmers,NA
2801,1981,10,3,no,other,yes,no,1.281934346,Finance,Clerical_and_kindred,south
2801,1982,10,4,no,other,yes,no,1.253878173,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
2801,1983,10,5,no,other,no,no,1.26506837,Trade,Operatives_and_kindred,NA
2801,1984,10,6,no,other,no,no,1.261332919,Finance,Clerical_and_kindred,south
2801,1985,10,7,no,other,yes,no,1.273736159,Finance,Clerical_and_kindred,south
2801,1986,10,8,no,other,yes,no,1.371681649,Finance,Clerical_and_kindred,south
2801,1987,10,9,yes,other,yes,no,1.524296562,Finance,"Managers, Officials_and_Proprietors",south
2813,1980,13,2,no,other,yes,no,0.624082155,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",south
2813,1981,13,3,no,other,yes,no,1.261551475,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",south
2813,1982,13,4,no,other,yes,no,1.627618855,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
2813,1983,13,5,no,other,yes,no,1.622289843,Agricultural,Farm_Laborers_and_Foreman,NA
2813,1984,13,6,no,other,yes,no,1.62027287,Agricultural,Farm_Laborers_and_Foreman,NA
2813,1985,13,7,no,other,yes,no,1.595732265,Agricultural,Laborers_and_farmers,NA
2813,1986,13,8,no,other,yes,no,1.717723336,Agricultural,Farm_Laborers_and_Foreman,NA
2813,1987,13,9,no,other,yes,no,1.631644017,Agricultural,Farm_Laborers_and_Foreman,NA
2833,1980,12,2,no,other,yes,no,1.891334949,Trade,Operatives_and_kindred,north_east
2833,1981,12,3,no,other,yes,no,1.7889064,Trade,Operatives_and_kindred,north_east
2833,1982,12,4,no,other,yes,no,1.835084594,Trade,"Managers, Officials_and_Proprietors",north_east
2833,1983,12,5,no,other,yes,no,1.88790628,Trade,Operatives_and_kindred,north_east
2833,1984,12,6,no,other,yes,no,1.847006434,Trade,Operatives_and_kindred,north_east
2833,1985,12,7,no,other,yes,no,1.888943893,Trade,Operatives_and_kindred,north_east
2833,1986,12,8,no,other,yes,no,1.922810823,Trade,Operatives_and_kindred,north_east
2833,1987,12,9,no,other,yes,no,1.833490968,Trade,Operatives_and_kindred,north_east
2839,1980,13,3,no,other,no,no,1.554878928,Business_and_Repair_Service,"Professional, Technical_and_kindred",north_east
2839,1981,13,4,no,other,no,no,1.64717824,Business_and_Repair_Service,"Professional, Technical_and_kindred",north_east
2839,1982,13,5,no,other,no,no,1.686495344,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
2839,1983,13,6,no,other,no,no,1.640532797,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
2839,1984,13,7,no,other,no,no,1.743171006,Manufacturing,"Professional, Technical_and_kindred",north_east
2839,1985,13,8,no,other,no,no,2.026055892,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
2839,1986,13,9,no,other,no,no,1.946564909,Business_and_Repair_Service,"Professional, Technical_and_kindred",north_east
2839,1987,13,10,no,other,no,no,1.973556908,Business_and_Repair_Service,"Professional, Technical_and_kindred",north_east
2842,1980,13,4,no,other,no,no,1.47925211,Trade,Service_Workers,north_east
2842,1981,13,5,no,other,no,no,1.825711732,Construction,Clerical_and_kindred,north_east
2842,1982,13,6,no,other,no,no,1.691493674,Manufacturing,"Professional, Technical_and_kindred",north_east
2842,1983,13,7,no,other,no,no,1.808791698,Manufacturing,"Professional, Technical_and_kindred",north_east
2842,1984,13,8,no,other,no,no,1.982567368,Manufacturing,"Professional, Technical_and_kindred",north_east
2842,1985,13,9,no,other,no,no,1.983113698,Professional_and_Related Service,Clerical_and_kindred,north_east
2842,1986,13,10,no,other,no,no,2.82618426,Professional_and_Related Service,"Managers, Officials_and_Proprietors",north_east
